f00_lang_qn,wave,f01_transit,f01_shop,f01_time_ff,f01_time_al,f01_eat_pic,f01_eat_caf,f01_sport,f01_pet,f01_sight,f01_cultural,f01_political,f01_parking,f01_other,f02_time_level,f02_time,f03_rel_level,f03_rel,f04_walk,f04_bike,f04_scooter,f04_bus,f04_tram,f04_train,f04_car,f04_taxi,f04_other,f05_last_trans_level,f05_last_trans,f06_freq_level,f06_freq,f09_stranger_level,f09_stranger,f10_year,f12_adult,f12_kids,f13_occ1_level,f13_occ1,f14_mainlang1_level,f14_mainlang1,f15_country_grp_level,f15_country_grp,f16_edu_level,f16_edu,f17_rev_level,f17_rev,f18_gender_level,f18_gender,f19_alone,f19_partner,f19_kids,f19_friend,f19_other,f20_square,datetime,wday,timeslot,f23_interviewer,age,hh_size,group_size
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1970,1,NA,6,retired,1,Swiss-German,1,Switzerland,5,higher ed,2,3-6'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T17:55:00Z,3,16-18,I_8,51,1,1
de,2,0,0,1,0,0,1,0,0,0,0,0,0,0,6,60min+,1,direct neighbour,0,1,0,0,0,0,0,0,0,2,bike,2,several times a week,1,nobody,1969,5,NA,2,part-time,2,Standard German,2,N/W/Central Europe,6,university,4,9-12'000,1,female,1,NA,NA,1,NA,Lindenplatz,2021-09-07T17:20:00Z,3,16-18,I_8,52,5,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1981,2,3,1,full-time,2,Standard German,3,Southern Europe,6,university,4,9-12'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T09:00:00Z,3,8-10,I_4,40,5,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,0,0,0,1,0,0,0,0,0,4,bus,2,several times a week,3,"yes, known",1965,3,NA,5,housewife,1,Swiss-German,1,Switzerland,3,apprenticeship,4,9-12'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T12:40:00Z,3,12-14,I_6,56,3,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,0,0,0,0,0,0,1,0,0,7,car,2,several times a week,1,nobody,1980,1,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,2,3-6'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T17:40:00Z,3,16-18,I_6,41,1,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,20-29min,2,resident,0,0,0,0,0,0,1,0,0,7,car,2,several times a week,1,nobody,1971,1,NA,1,full-time,10,other,5,Other,1,none,2,3-6'000,2,male,1,NA,NA,1,NA,Lindenplatz,2021-09-11T15:50:00Z,7,14-16,I_6,50,1,2
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,2,resident,0,1,0,0,0,0,0,0,0,2,bike,NA,NA,1,nobody,1958,2,NA,6,retired,1,Swiss-German,1,Switzerland,5,higher ed,3,6-9'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T17:35:00Z,3,16-18,I_6,63,2,1
de,2,0,0,1,0,0,1,0,0,0,0,0,0,0,5,30-59min,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1983,1,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,3,6-9'000,2,male,1,NA,NA,NA,1,Lindenplatz,2021-09-11T14:45:00Z,7,14-16,I_8,38,1,2
de,2,0,1,0,0,0,1,0,0,0,0,0,0,0,3,10-19min,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1992,1,NA,1,full-time,10,other,4,Eastern Europe,6,university,4,9-12'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-11T14:20:00Z,7,14-16,I_8,29,1,1
de,2,0,0,1,0,0,1,0,0,0,0,0,0,0,6,60min+,1,direct neighbour,0,1,0,0,0,0,0,0,0,2,bike,1,(almost) everyday,1,nobody,1973,4,NA,5,housewife,2,Standard German,2,N/W/Central Europe,4,high school,4,9-12'000,1,female,1,NA,1,NA,NA,Lindenplatz,2021-09-07T17:20:00Z,3,16-18,I_8,48,4,2
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10-19min,2,resident,1,0,0,0,0,0,1,0,0,1,walk,2,several times a week,1,nobody,1941,2,NA,6,retired,1,Swiss-German,1,Switzerland,4,high school,2,3-6'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T17:30:00Z,3,16-18,I_3,80,2,1
de,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,2,resident,0,1,0,0,0,0,0,0,0,2,bike,1,(almost) everyday,2,"yes, familiar",1964,4,NA,2,part-time,2,Standard German,2,N/W/Central Europe,6,university,NA,NA,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-07-03T15:21:00Z,7,14-16,I_4,57,4,1
de,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,3,"yes, known",1936,1,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,NA,NA,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T12:32:00Z,5,12-14,I_4,85,1,1
de,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,2,resident,0,1,0,0,0,0,0,0,0,2,bike,2,several times a week,1,nobody,1977,2,1,2,part-time,2,Standard German,2,N/W/Central Europe,6,university,3,6-9'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T12:25:00Z,3,12-14,I_4,44,3,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,2,resident,1,0,0,0,1,0,0,0,0,1,walk,3,several times a month,1,nobody,1988,1,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-11T15:30:00Z,7,14-16,I_3,33,1,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10-19min,2,resident,0,1,0,0,0,0,0,0,0,2,bike,2,several times a week,2,"yes, familiar",1992,1,NA,2,part-time,1,Swiss-German,1,Switzerland,5,higher ed,2,3-6'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-11T14:20:00Z,7,14-16,I_3,29,1,1
de,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,30-59min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1977,2,1,1,full-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,2,male,1,NA,1,NA,NA,Lindenplatz,2021-06-24T08:50:00Z,5,8-10,I_4,44,3,2
de,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,60min+,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1964,3,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,1,female,1,1,NA,NA,NA,Lindenplatz,2021-07-03T14:20:00Z,7,14-16,I_6,57,3,2
de,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,30-59min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1932,1,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,NA,NA,1,female,1,NA,NA,1,NA,Lindenplatz,2021-06-24T16:45:00Z,5,16-18,I_6,89,1,2
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,30-59min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,2,"yes, familiar",1980,2,2,2,part-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,1,1,2,NA,NA,Lindenplatz,2021-09-11T14:30:00Z,7,14-16,I_7,41,4,4
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,2,resident,0,1,0,0,0,0,0,0,0,2,bike,4,several times a year,1,nobody,1987,2,NA,1,full-time,6,Spanish,3,Southern Europe,6,university,5,12-15'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-11T14:15:00Z,7,14-16,I_6,34,2,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1947,1,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,2,3-6'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T12:35:00Z,3,12-14,I_6,74,1,1
de,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,30-59min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1938,2,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,3,6-9'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T08:12:00Z,3,8-10,I_4,83,2,1
de,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1961,5,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T16:55:00Z,5,16-18,I_2,60,5,1
de,2,0,0,0,1,0,1,0,0,0,0,0,0,0,6,60min+,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1938,1,NA,6,retired,1,Swiss-German,1,Switzerland,4,high school,3,6-9'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T17:00:00Z,3,16-18,I_8,83,1,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,20-29min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1944,2,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,1,<3'000,1,female,1,1,NA,NA,NA,Lindenplatz,2021-09-11T14:35:00Z,7,14-16,I_3,77,2,2
de,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,30-59min,2,resident,0,0,0,0,0,0,1,0,0,1,walk,NA,NA,3,"yes, known",1968,3,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,2,male,1,NA,NA,1,NA,Idaplatz,2021-06-22T17:50:00Z,3,16-18,I_6,53,3,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1979,2,1,2,part-time,1,Swiss-German,1,Switzerland,5,higher ed,NA,NA,1,female,1,NA,1,NA,NA,Lindenplatz,2021-06-24T13:00:00Z,5,12-14,I_5,42,3,2
de,2,0,1,0,0,1,0,0,0,0,0,0,0,0,3,10-19min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,4,several times a year,1,nobody,1985,4,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,7,doesn't know,1,female,1,NA,NA,2,NA,Hallwylplatz,2021-08-31T09:20:00Z,3,8-10,I_1,36,4,3
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,1,1,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1951,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,7,doesn't know,2,male,2,NA,NA,NA,NA,Idaplatz,2021-09-02T13:15:00Z,5,12-14,I_5,70,2,1
de,2,0,1,0,0,0,1,0,0,0,0,0,0,0,6,60min+,NA,NA,0,0,0,1,1,0,0,0,0,5,tram,3,several times a month,1,nobody,1986,2,1,2,part-time,6,Spanish,5,Other,6,university,5,12-15'000,1,female,1,NA,1,NA,NA,Lindenplatz,2021-09-11T15:15:00Z,7,14-16,I_7,35,3,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1992,2,NA,2,part-time,1,Swiss-German,1,Switzerland,5,higher ed,4,9-12'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-28T12:15:00Z,7,12-14,I_5,29,2,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1988,1,NA,1,full-time,2,Standard German,2,N/W/Central Europe,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T12:45:00Z,3,12-14,I_3,33,1,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,4,several times a year,1,nobody,1994,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,1,female,1,NA,NA,1,NA,Idaplatz,2021-06-22T17:30:00Z,3,16-18,I_5,27,2,2
de,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,5,visitor,0,0,0,0,1,0,0,0,0,5,tram,3,several times a month,1,nobody,1979,1,NA,2,part-time,10,other,3,Southern Europe,6,university,1,<3'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T13:40:00Z,5,12-14,I_6,42,1,1
de,2,0,0,0,0,1,1,0,0,0,0,0,0,0,5,30-59min,5,visitor,0,0,0,0,1,0,0,0,0,5,tram,5,never,NA,NA,1951,1,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,2,3-6'000,1,female,1,NA,NA,1,NA,Idaplatz,2021-09-02T16:20:00Z,5,16-18,I_6,70,1,2
de,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6,60min+,5,visitor,1,0,0,0,1,0,0,0,0,1,walk,5,never,NA,NA,1953,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T17:30:00Z,3,16-18,I_3,68,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,1,0,0,0,0,1,walk,4,several times a year,1,nobody,1978,2,2,1,full-time,4,Italian,1,Switzerland,6,university,5,12-15'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T08:37:00Z,5,8-10,I_4,43,4,1
de,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,1,0,0,0,0,1,walk,5,never,NA,NA,1985,2,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T12:45:00Z,3,12-14,I_6,36,3,1
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,60min+,4,student nearby,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,2000,2,NA,2,part-time,1,Swiss-German,1,Switzerland,4,high school,2,3-6'000,1,female,1,NA,NA,2,NA,Hallwylplatz,2021-08-31T12:50:00Z,3,12-14,I_7,21,2,3
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,0,1,0,0,0,0,0,0,0,2,bike,2,several times a week,1,nobody,1986,2,2,2,part-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T08:35:00Z,5,8-10,I_6,35,4,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,0,0,0,0,1,0,0,0,0,5,tram,2,several times a week,1,nobody,1960,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T12:45:00Z,3,12-14,I_6,61,2,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,0,0,0,0,1,0,0,0,0,5,tram,1,(almost) everyday,1,nobody,1958,NA,NA,1,full-time,2,Standard German,2,N/W/Central Europe,6,university,NA,NA,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T12:20:00Z,3,12-14,I_6,63,NA,1
de,2,0,0,0,1,0,1,0,0,0,0,0,0,0,6,60min+,3,employed nearby,0,0,0,1,1,0,0,0,0,5,tram,4,several times a year,2,"yes, familiar",1984,2,1,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,1,1,1,NA,NA,Lindenplatz,2021-09-11T15:50:00Z,7,14-16,I_8,37,3,3
en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,10-19min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1989,2,3,1,full-time,3,English,5,Other,6,university,4,9-12'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T13:55:00Z,3,12-14,I_6,32,5,1
de,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,10-19min,5,visitor,0,1,0,0,0,0,0,0,0,2,bike,4,several times a year,1,nobody,1968,1,3,1,full-time,10,other,2,N/W/Central Europe,4,high school,7,doesn't know,2,male,2,NA,NA,NA,NA,Idaplatz,2021-06-22T16:50:00Z,3,16-18,I_3,53,4,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,several times a year,1,nobody,1992,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,1,female,1,NA,NA,2,NA,Idaplatz,2021-06-26T12:10:00Z,7,12-14,I_2,29,2,3
de,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,30-59min,3,employed nearby,1,1,0,0,0,0,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1986,2,2,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,1,female,1,NA,NA,1,NA,Idaplatz,2021-06-22T09:50:00Z,3,8-10,I_5,35,4,2
de,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,less 10min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1966,1,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-09-02T08:40:00Z,5,8-10,I_8,55,1,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,0,0,0,1,0,0,0,0,0,4,bus,3,several times a month,1,nobody,2001,3,NA,3,edu,1,Swiss-German,1,Switzerland,3,apprenticeship,5,12-15'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-06-26T12:30:00Z,7,12-14,I_5,20,3,1
de,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,10-19min,5,visitor,0,0,0,0,0,0,0,0,1,9,other,3,several times a month,1,nobody,1955,2,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,3,6-9'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-06-26T12:35:00Z,7,12-14,I_2,66,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,1,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1954,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-06-22T09:05:00Z,3,8-10,I_5,67,2,1
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,3,employed nearby,0,1,0,0,0,0,0,0,0,2,bike,4,several times a year,1,nobody,1966,2,NA,2,part-time,2,Standard German,2,N/W/Central Europe,6,university,5,12-15'000,1,female,1,NA,NA,7,NA,Hallwylplatz,2021-08-28T14:00:00Z,7,12-14,I_1,55,2,8
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10-19min,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,4,several times a year,1,nobody,1983,2,2,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,1,female,1,NA,1,NA,NA,Idaplatz,2021-09-02T16:36:00Z,5,16-18,I_7,38,4,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,2,"yes, familiar",1967,1,NA,1,full-time,1,Swiss-German,1,Switzerland,5,higher ed,3,6-9'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T13:35:00Z,3,12-14,I_3,54,1,1
de,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,20-29min,3,employed nearby,1,1,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1982,2,2,1,full-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,1,NA,NA,1,NA,Idaplatz,2021-06-22T09:10:00Z,3,8-10,I_2,39,4,2
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6,60min+,5,visitor,0,0,0,0,1,0,0,0,0,5,tram,3,several times a month,1,nobody,1981,2,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,1,female,1,NA,1,NA,NA,Hallwylplatz,2021-08-28T13:25:00Z,7,12-14,I_6,40,3,2
de,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,60min+,NA,NA,1,0,0,0,0,0,1,0,0,1,walk,5,never,NA,NA,1985,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,6,>15'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-09-02T16:50:00Z,5,16-18,I_8,36,2,1
de,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1988,2,NA,1,full-time,10,other,5,Other,6,university,4,9-12'000,1,female,1,NA,NA,1,NA,Idaplatz,2021-06-22T12:50:00Z,3,12-14,I_1,33,2,2
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,4,student nearby,0,0,0,1,0,1,0,0,0,4,bus,3,several times a month,1,nobody,1986,2,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,1,female,1,NA,NA,7,NA,Hallwylplatz,2021-08-28T14:00:00Z,7,12-14,I_6,35,2,8
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1977,2,NA,1,full-time,1,Swiss-German,1,Switzerland,4,high school,6,>15'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T09:05:00Z,3,8-10,I_6,44,2,1
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10-19min,NA,NA,0,1,0,0,0,0,0,0,0,2,bike,4,several times a year,1,nobody,1978,2,2,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-09-04T12:25:00Z,7,12-14,I_6,43,4,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,1,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1978,2,NA,2,part-time,1,Swiss-German,5,Other,6,university,2,3-6'000,1,female,1,NA,NA,1,NA,Idaplatz,2021-06-26T14:00:00Z,7,12-14,I_4,43,2,2
de,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,60min+,6,tourist,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1983,2,2,2,part-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,1,female,1,NA,2,NA,NA,Hallwylplatz,2021-06-19T12:45:00Z,7,12-14,I_2,38,4,3
de,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1995,2,NA,2,part-time,1,Swiss-German,1,Switzerland,4,high school,4,9-12'000,2,male,1,NA,NA,1,NA,Hallwylplatz,2021-06-15T13:15:00Z,3,12-14,I_6,26,2,2
de,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"yes, known",1976,2,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,NA,NA,1,female,2,NA,NA,NA,NA,Idaplatz,2021-06-22T17:00:00Z,3,16-18,I_4,45,2,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,60min+,NA,NA,0,1,0,0,0,0,0,0,0,2,bike,4,several times a year,1,nobody,1983,2,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T13:15:00Z,3,12-14,I_6,38,2,1
de,1,1,0,1,0,0,1,0,0,0,0,0,0,0,5,30-59min,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,2001,5,1,3,edu,1,Swiss-German,1,Switzerland,2,compulsory,7,doesn't know,2,male,1,NA,NA,1,NA,Hallwylplatz,2021-06-19T12:55:00Z,7,12-14,I_1,20,6,2
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,5,visitor,0,1,0,0,0,0,0,0,0,2,bike,3,several times a month,1,nobody,1994,4,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-09-02T17:10:00Z,5,16-18,I_7,27,4,1
de,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6,60min+,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1982,1,NA,4,unemployed,1,Swiss-German,1,Switzerland,3,apprenticeship,1,<3'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-07-03T14:10:00Z,7,14-16,I_1,39,1,1
de,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,60min+,5,visitor,0,1,0,0,0,0,0,0,0,2,bike,3,several times a month,1,nobody,1982,2,NA,1,full-time,1,Swiss-German,3,Southern Europe,6,university,5,12-15'000,2,male,1,NA,NA,1,NA,Idaplatz,2021-06-26T12:51:00Z,7,12-14,I_4,39,2,2
de,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,30-59min,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1996,1,NA,4,unemployed,1,Swiss-German,1,Switzerland,3,apprenticeship,2,3-6'000,2,male,1,NA,NA,3,NA,Idaplatz,2021-06-22T16:45:00Z,3,16-18,I_3,25,1,4
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,1,0,0,0,0,0,0,0,2,bike,3,several times a month,1,nobody,1987,2,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,1,female,1,NA,NA,1,NA,Idaplatz,2021-06-22T16:24:00Z,3,16-18,I_4,34,2,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,4,several times a year,1,nobody,1987,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,6,>15'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-19T13:10:00Z,7,12-14,I_1,34,2,1
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1985,3,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T12:50:00Z,3,12-14,I_6,36,4,1
